stock_code,notice_type,pub_date,available_date,title_text,title_length,keyword_score,url,source_api
002252.SZ,分配预案,2025-10-28,2025-10-28,上海莱士:关于第六届董事会第十四次(临时)会议决议公告,27,0.0,https://data.eastmoney.com/notices/detail/002252/AN202510271770068674.html,akshare.stock_notice_report
002252.SZ,分配预案,2025-10-28,2025-10-28,上海莱士:关于2025年前三季度利润分配预案的公告,25,0.0,https://data.eastmoney.com/notices/detail/002252/AN202510271770068678.html,akshare.stock_notice_report
002252.SZ,员工持股计划,2025-10-28,2025-10-28,上海莱士:第一期员工持股计划锁定期届满暨解锁条件成就的公告,29,0.0,https://data.eastmoney.com/notices/detail/002252/AN202510271770068657.html,akshare.stock_notice_report
002252.SZ,监事会决议公告,2025-10-28,2025-10-28,上海莱士:关于第六届监事会第九次会议决议的公告,23,0.0,https://data.eastmoney.com/notices/detail/002252/AN202510271770067533.html,akshare.stock_notice_report
002252.SZ,回购进展情况,2025-10-29,2025-10-29,上海莱士:关于股份回购完成暨回购实施结果的公告,23,1.0,https://data.eastmoney.com/notices/detail/002252/AN202510281770687442.html,akshare.stock_notice_report
002252.SZ,高管人员任职变动,2025-10-30,2025-10-30,上海莱士:关于非独立董事辞职的公告,17,0.0,https://data.eastmoney.com/notices/detail/002252/AN202510291771289070.html,akshare.stock_notice_report
002252.SZ,其他,2025-11-05,2025-11-05,上海莱士:关于“SR604注射液”新增适应症获得药物临床试验批准通知书的公告,38,0.0,https://data.eastmoney.com/notices/detail/002252/AN202511051775515478.html,akshare.stock_notice_report
002252.SZ,分配方案决议公告,2025-12-16,2025-12-16,上海莱士:2025年第三次临时股东会会议决议公告,24,0.0,https://data.eastmoney.com/notices/detail/002252/AN202512151801125189.html,akshare.stock_notice_report
002252.SZ,法律意见书,2025-12-16,2025-12-16,上海莱士:北京市金杜(青岛)律师事务所关于上海莱士血液制品股份有限公司2025年第三次临时股东会之法律意见书,54,0.0,https://data.eastmoney.com/notices/detail/002252/AN202512151801125185.html,akshare.stock_notice_report
002252.SZ,调研活动,2025-12-16,2025-12-16,上海莱士:2025年12月16日投资者关系活动记录表,26,0.0,https://data.eastmoney.com/notices/detail/002252/AN202512161801807506.html,akshare.stock_notice_report
002252.SZ,高管人员任职变动,2025-12-18,2025-12-18,上海莱士:关于选举产生第六届董事会职工代表董事的公告,26,0.0,https://data.eastmoney.com/notices/detail/002252/AN202512171802381159.html,akshare.stock_notice_report
002252.SZ,分配方案实施,2026-02-02,2026-02-02,上海莱士:2025年前三季度权益分派实施公告,22,0.0,https://data.eastmoney.com/notices/detail/002252/AN202602011819066363.html,akshare.stock_notice_report
002252.SZ,关联交易,2026-03-03,2026-03-04,上海莱士:关于2026年度日常关联交易预计的公告,24,0.0,https://data.eastmoney.com/notices/detail/002252/AN202603021820192818.html,akshare.stock_notice_report
002252.SZ,高管人员任职变动,2026-03-03,2026-03-04,上海莱士:关于第六届董事会第十六次(临时)会议决议公告,27,0.0,https://data.eastmoney.com/notices/detail/002252/AN202603021820192817.html,akshare.stock_notice_report
002252.SZ,其他,2026-03-10,2026-03-11,上海莱士:关于下属丰镇市同路单采血浆有限公司取得单采血浆许可证的公告,34,0.0,https://data.eastmoney.com/notices/detail/002252/AN202603091820415205.html,akshare.stock_notice_report
002252.SZ,ESG公告,2026-03-27,2026-03-30,上海莱士:2025年可持续发展报告,17,0.0,https://data.eastmoney.com/notices/detail/002252/AN202603261820775594.html,akshare.stock_notice_report
002252.SZ,专项说明/独立意见,2026-03-27,2026-03-30,上海莱士:会计师事务所对非经营性资金占用及其他关联资金往来情况的专项说明,36,0.0,https://data.eastmoney.com/notices/detail/002252/AN202603261820775583.html,akshare.stock_notice_report
002252.SZ,专项说明/独立意见,2026-03-27,2026-03-30,上海莱士:董事会关于独立董事独立性自查情况的专项意见,26,0.0,https://data.eastmoney.com/notices/detail/002252/AN202603261820775572.html,akshare.stock_notice_report
002252.SZ,公司章程,2026-03-27,2026-03-30,上海莱士:《公司章程》,11,0.0,https://data.eastmoney.com/notices/detail/002252/AN202603261820775568.html,akshare.stock_notice_report
002252.SZ,公司经营范围变更,2026-03-27,2026-03-30,上海莱士:关于变更公司经营范围暨修订《公司章程》的公告,27,0.0,https://data.eastmoney.com/notices/detail/002252/AN202603261820775563.html,akshare.stock_notice_report
002252.SZ,其他,2026-03-27,2026-03-30,上海莱士:关于举办2025年度网上业绩说明会的公告,25,0.0,https://data.eastmoney.com/notices/detail/002252/AN202603261820775580.html,akshare.stock_notice_report
002252.SZ,其他,2026-03-27,2026-03-30,上海莱士:2025年度董事会工作报告,18,0.0,https://data.eastmoney.com/notices/detail/002252/AN202603261820775579.html,akshare.stock_notice_report
002252.SZ,其他,2026-03-27,2026-03-30,上海莱士:审计委员会对会计师事务所2025年度履职情况评估及履行监督职责情况的报告,41,0.0,https://data.eastmoney.com/notices/detail/002252/AN202603261820775587.html,akshare.stock_notice_report
002252.SZ,其他,2026-03-27,2026-03-30,上海莱士:关于开展外汇衍生品交易业务的公告,21,0.0,https://data.eastmoney.com/notices/detail/002252/AN202603261820775597.html,akshare.stock_notice_report
002252.SZ,其他,2026-03-27,2026-03-30,上海莱士:关于开展外汇衍生品交易业务的可行性分析报告,26,0.0,https://data.eastmoney.com/notices/detail/002252/AN202603261820775589.html,akshare.stock_notice_report
002252.SZ,其他,2026-03-27,2026-03-30,上海莱士:关于会计师事务所2025年度履职情况的评估报告,28,0.0,https://data.eastmoney.com/notices/detail/002252/AN202603261820775590.html,akshare.stock_notice_report
002252.SZ,其他担保公告,2026-03-27,2026-03-30,上海莱士:关于向关联方出具安慰函暨担保事项的公告,24,0.0,https://data.eastmoney.com/notices/detail/002252/AN202603261820775581.html,akshare.stock_notice_report
002252.SZ,内部控制报告,2026-03-27,2026-03-30,上海莱士:2025年度内部控制评价报告,19,0.0,https://data.eastmoney.com/notices/detail/002252/AN202603261820775575.html,akshare.stock_notice_report
002252.SZ,分配预案,2026-03-27,2026-03-30,上海莱士:关于2025年度利润分配预案的公告,22,0.0,https://data.eastmoney.com/notices/detail/002252/AN202603261820775598.html,akshare.stock_notice_report
002252.SZ,分配预案,2026-03-27,2026-03-30,上海莱士:关于第六届董事会第十七次会议决议的公告,24,0.0,https://data.eastmoney.com/notices/detail/002252/AN202603261820775596.html,akshare.stock_notice_report
002252.SZ,召开股东大会通知,2026-03-27,2026-03-30,上海莱士:关于召开2025年度股东会的通知,21,0.0,https://data.eastmoney.com/notices/detail/002252/AN202603261820775571.html,akshare.stock_notice_report
002252.SZ,审计报告,2026-03-27,2026-03-30,上海莱士:内部控制审计报告,13,0.0,https://data.eastmoney.com/notices/detail/002252/AN202603261820775578.html,akshare.stock_notice_report
002252.SZ,审计报告,2026-03-27,2026-03-30,上海莱士:2025年年度审计报告,16,0.0,https://data.eastmoney.com/notices/detail/002252/AN202603261820775565.html,akshare.stock_notice_report
002252.SZ,年度报告全文,2026-03-27,2026-03-30,上海莱士:2025年年度报告,14,0.0,https://data.eastmoney.com/notices/detail/002252/AN202603261820775595.html,akshare.stock_notice_report
002252.SZ,年度报告摘要,2026-03-27,2026-03-30,上海莱士:2025年年度报告摘要,16,0.0,https://data.eastmoney.com/notices/detail/002252/AN202603261820775573.html,akshare.stock_notice_report
002252.SZ,投资理财,2026-03-27,2026-03-30,上海莱士:关于使用自有资金进行现金管理的公告,22,0.0,https://data.eastmoney.com/notices/detail/002252/AN202603261820775584.html,akshare.stock_notice_report
002252.SZ,独立董事述职报告,2026-03-27,2026-03-30,上海莱士:独立董事2025年度述职报告(贾继辉),24,0.0,https://data.eastmoney.com/notices/detail/002252/AN202603261820775577.html,akshare.stock_notice_report
002252.SZ,独立董事述职报告,2026-03-27,2026-03-30,上海莱士:独立董事2025年度述职报告(卜祥瑞),24,0.0,https://data.eastmoney.com/notices/detail/002252/AN202603261820775570.html,akshare.stock_notice_report
002252.SZ,独立董事述职报告,2026-03-27,2026-03-30,上海莱士:独立董事2025年度述职报告(洪瑛),23,0.0,https://data.eastmoney.com/notices/detail/002252/AN202603261820775562.html,akshare.stock_notice_report
002252.SZ,独立董事述职报告,2026-03-27,2026-03-30,上海莱士:独立董事2025年度述职报告(陈岩),23,0.0,https://data.eastmoney.com/notices/detail/002252/AN202603261820775591.html,akshare.stock_notice_report
002252.SZ,资金占用,2026-03-27,2026-03-30,上海莱士:非经营性资金占用及其他关联资金往来情况汇总表,27,0.0,https://data.eastmoney.com/notices/detail/002252/AN202603261820775576.html,akshare.stock_notice_report
002261.SZ,调研活动,2025-09-16,2025-09-16,拓维信息:关于参加湖南辖区2025年度投资者网上集体接待日活动的公告,34,0.0,https://data.eastmoney.com/notices/detail/002261/AN202509151744186076.html,akshare.stock_notice_report
002261.SZ,权益变动报告书,2025-09-25,2025-09-25,拓维信息:关于持股5%以上股东权益变动触及1%整数倍的公告,29,0.0,https://data.eastmoney.com/notices/detail/002261/AN202509241749813140.html,akshare.stock_notice_report
002261.SZ,三季度报告全文,2025-10-24,2025-10-24,拓维信息:2025年三季度报告,15,0.0,https://data.eastmoney.com/notices/detail/002261/AN202510231767631770.html,akshare.stock_notice_report
002261.SZ,保荐/核查意见,2025-10-24,2025-10-24,拓维信息:中信建投证券股份有限公司关于拓维信息系统股份有限公司募集资金投资项目延期的核查意见,46,0.0,https://data.eastmoney.com/notices/detail/002261/AN202510231767631758.html,akshare.stock_notice_report
002261.SZ,保荐/核查意见,2025-10-24,2025-10-24,拓维信息:中信建投证券股份有限公司关于拓维信息系统股份有限公司部分募投项目增加实施主体及募集资金专户的核查意见,55,0.0,https://data.eastmoney.com/notices/detail/002261/AN202510231767631757.html,akshare.stock_notice_report
002261.SZ,公司章程,2025-10-24,2025-10-24,拓维信息:《公司章程》(2025年10月),21,0.0,https://data.eastmoney.com/notices/detail/002261/AN202510231767631776.html,akshare.stock_notice_report
002261.SZ,公司章程修订,2025-10-24,2025-10-24,拓维信息:关于修订《公司章程》的公告,18,0.0,https://data.eastmoney.com/notices/detail/002261/AN202510231767627153.html,akshare.stock_notice_report
002261.SZ,变更募集资金投资项目,2025-10-24,2025-10-24,拓维信息:关于部分募投项目延期的公告,18,0.0,https://data.eastmoney.com/notices/detail/002261/AN202510231767631764.html,akshare.stock_notice_report
002261.SZ,变更募集资金投资项目,2025-10-24,2025-10-24,拓维信息:关于部分募投项目增加实施主体及募集资金专户的公告,29,0.0,https://data.eastmoney.com/notices/detail/002261/AN202510231767631779.html,akshare.stock_notice_report
002261.SZ,召开股东大会通知,2025-10-24,2025-10-24,拓维信息:关于召开2025年第一次临时股东大会的通知,26,0.0,https://data.eastmoney.com/notices/detail/002261/AN202510231767631772.html,akshare.stock_notice_report
002261.SZ,监事会决议公告,2025-10-24,2025-10-24,拓维信息:第九届监事会第四次会议决议公告,20,0.0,https://data.eastmoney.com/notices/detail/002261/AN202510231767631762.html,akshare.stock_notice_report
002261.SZ,管理办法/制度,2025-10-24,2025-10-24,拓维信息:《对外提供财务资助管理制度》(2025年10月),29,0.0,https://data.eastmoney.com/notices/detail/002261/AN202510231767631773.html,akshare.stock_notice_report
002261.SZ,管理办法/制度,2025-10-24,2025-10-24,拓维信息:《关联交易管理制度》(2025年10月),25,0.0,https://data.eastmoney.com/notices/detail/002261/AN202510231767631766.html,akshare.stock_notice_report
002261.SZ,管理办法/制度,2025-10-24,2025-10-24,拓维信息:《独立董事工作制度》(2025年10月),25,0.0,https://data.eastmoney.com/notices/detail/002261/AN202510231767627151.html,akshare.stock_notice_report
002261.SZ,管理办法/制度,2025-10-24,2025-10-24,拓维信息:《内幕信息知情人登记管理制度》(2025年10月),30,0.0,https://data.eastmoney.com/notices/detail/002261/AN202510231767631763.html,akshare.stock_notice_report
002261.SZ,管理办法/制度,2025-10-24,2025-10-24,拓维信息:《对外投资管理办法》(2025年10月),25,0.0,https://data.eastmoney.com/notices/detail/002261/AN202510231767631759.html,akshare.stock_notice_report
002261.SZ,管理办法/制度,2025-10-24,2025-10-24,拓维信息:《重大信息内部报告制度》(2025年10月),27,0.0,https://data.eastmoney.com/notices/detail/002261/AN202510231767631760.html,akshare.stock_notice_report
002261.SZ,管理办法/制度,2025-10-24,2025-10-24,拓维信息:《募集资金使用管理制度》(2025年10月),27,0.0,https://data.eastmoney.com/notices/detail/002261/AN202510231767627152.html,akshare.stock_notice_report
002261.SZ,管理办法/制度,2025-10-24,2025-10-24,拓维信息:《会计师事务所选聘制度》(2025年10月),27,0.0,https://data.eastmoney.com/notices/detail/002261/AN202510231767627156.html,akshare.stock_notice_report
002261.SZ,管理办法/制度,2025-10-24,2025-10-24,拓维信息:《独立董事专门会议工作制度》(2025年10月),29,0.0,https://data.eastmoney.com/notices/detail/002261/AN202510231767631771.html,akshare.stock_notice_report
002261.SZ,管理办法/制度,2025-10-24,2025-10-24,拓维信息:《信息披露管理办法》(2025年10月),25,0.0,https://data.eastmoney.com/notices/detail/002261/AN202510231767631769.html,akshare.stock_notice_report
002261.SZ,管理办法/制度,2025-10-24,2025-10-24,拓维信息:《投资者关系管理制度》(2025年10月),26,0.0,https://data.eastmoney.com/notices/detail/002261/AN202510231767631774.html,akshare.stock_notice_report
002261.SZ,管理办法/制度,2025-10-24,2025-10-24,拓维信息:《市值管理制度》(2025年10月),23,0.0,https://data.eastmoney.com/notices/detail/002261/AN202510231767631778.html,akshare.stock_notice_report
002261.SZ,管理办法/制度,2025-10-24,2025-10-24,拓维信息:《子公司管理制度》(2025年10月),24,0.0,https://data.eastmoney.com/notices/detail/002261/AN202510231767631768.html,akshare.stock_notice_report
002261.SZ,管理办法/制度,2025-10-24,2025-10-24,拓维信息:《内部审计管理制度》(2025年10月),25,0.0,https://data.eastmoney.com/notices/detail/002261/AN202510231767631777.html,akshare.stock_notice_report
002261.SZ,管理办法/制度,2025-10-24,2025-10-24,拓维信息:《防范控股股东及关联人资金占用管理制度》(2025年10月),35,0.0,https://data.eastmoney.com/notices/detail/002261/AN202510231767631780.html,akshare.stock_notice_report
002261.SZ,管理办法/制度,2025-10-24,2025-10-24,拓维信息:《对外担保管理制度》(2025年10月),25,0.0,https://data.eastmoney.com/notices/detail/002261/AN202510231767631775.html,akshare.stock_notice_report
002261.SZ,董事会决议公告,2025-10-24,2025-10-24,拓维信息:第九届董事会第四次会议决议公告,20,0.0,https://data.eastmoney.com/notices/detail/002261/AN202510231767627154.html,akshare.stock_notice_report
002261.SZ,议事规则/实施细则,2025-10-24,2025-10-24,拓维信息:《董事会秘书工作细则》(2025年10月),26,0.0,https://data.eastmoney.com/notices/detail/002261/AN202510231767627155.html,akshare.stock_notice_report
002261.SZ,议事规则/实施细则,2025-10-24,2025-10-24,拓维信息:《董事会议事规则》(2025年10月),24,0.0,https://data.eastmoney.com/notices/detail/002261/AN202510231767631765.html,akshare.stock_notice_report
002261.SZ,议事规则/实施细则,2025-10-24,2025-10-24,拓维信息:《股东会议事规则》(2025年10月),24,0.0,https://data.eastmoney.com/notices/detail/002261/AN202510231767631767.html,akshare.stock_notice_report
002261.SZ,议事规则/实施细则,2025-10-24,2025-10-24,拓维信息:《董事会专门委员会议事规则》(2025年10月),29,0.0,https://data.eastmoney.com/notices/detail/002261/AN202510231767631761.html,akshare.stock_notice_report
002261.SZ,股东/实际控制人股份减持,2025-10-28,2025-10-28,拓维信息:关于高级管理人员股份减持计划的预披露公告,25,-1.0,https://data.eastmoney.com/notices/detail/002261/AN202510271770093455.html,akshare.stock_notice_report
002261.SZ,法律意见书,2025-11-11,2025-11-11,拓维信息:2025年第一次临时股东大会的法律意见书,25,0.0,https://data.eastmoney.com/notices/detail/002261/AN202511101778767450.html,akshare.stock_notice_report
002261.SZ,股东大会决议公告,2025-11-11,2025-11-11,拓维信息:2025年第一次临时股东大会决议公告,23,0.0,https://data.eastmoney.com/notices/detail/002261/AN202511101778767449.html,akshare.stock_notice_report
002261.SZ,签订协议,2025-12-09,2025-12-09,拓维信息:关于新增募集资金专项账户并签订募集资金三方监管协议的公告,33,0.0,https://data.eastmoney.com/notices/detail/002261/AN202512081796384408.html,akshare.stock_notice_report
002261.SZ,股东/实际控制人股份减持,2026-01-06,2026-01-06,拓维信息:关于高级管理人员股份减持计划实施完成的公告,26,-1.0,https://data.eastmoney.com/notices/detail/002261/AN202601051815432296.html,akshare.stock_notice_report
002261.SZ,获得补贴（资助）,2026-01-29,2026-01-29,拓维信息:关于收到参股公司归还财务资助款项的公告,24,0.0,https://data.eastmoney.com/notices/detail/002261/AN202601281818512169.html,akshare.stock_notice_report
002261.SZ,股票交易异常波动,2026-03-10,2026-03-11,拓维信息:关于股价异常波动的公告,16,0.0,https://data.eastmoney.com/notices/detail/002261/AN202603091820422240.html,akshare.stock_notice_report
002261.SZ,延期披露定报公告,2026-03-18,2026-03-19,拓维信息:关于延期披露2025年年度报告的公告,23,0.0,https://data.eastmoney.com/notices/detail/002261/AN202603171820602672.html,akshare.stock_notice_report
002262.SZ,调研活动,2025-09-26,2025-09-26,恩华药业:002262恩华药业投资者关系管理信息20250926,32,0.0,https://data.eastmoney.com/notices/detail/002262/AN202509261751092068.html,akshare.stock_notice_report
002262.SZ,公司章程,2025-12-04,2025-12-04,恩华药业:公司章程,9,0.0,https://data.eastmoney.com/notices/detail/002262/AN202512031793173013.html,akshare.stock_notice_report
002262.SZ,公司章程修订,2025-12-04,2025-12-04,恩华药业:江苏恩华药业股份有限公司章程修正案,22,0.0,https://data.eastmoney.com/notices/detail/002262/AN202512031793173001.html,akshare.stock_notice_report
002262.SZ,召开股东大会通知,2025-12-04,2025-12-04,恩华药业:江苏恩华药业股份有限公司关于召开2025年第二次临时股东大会的通知,38,0.0,https://data.eastmoney.com/notices/detail/002262/AN202512031793172992.html,akshare.stock_notice_report
002262.SZ,独立董事候选人声明,2025-12-04,2025-12-04,恩华药业:上市公司独立董事候选人声明与承诺,21,0.0,https://data.eastmoney.com/notices/detail/002262/AN202512031793173010.html,akshare.stock_notice_report
002262.SZ,独立董事提名人声明,2025-12-04,2025-12-04,恩华药业:上市公司独立董事提名人声明与承诺,21,0.0,https://data.eastmoney.com/notices/detail/002262/AN202512031793172987.html,akshare.stock_notice_report
002262.SZ,监事会决议公告,2025-12-04,2025-12-04,恩华药业:第七届监事会第五次会议决议公告,20,0.0,https://data.eastmoney.com/notices/detail/002262/AN202512031793173002.html,akshare.stock_notice_report
002262.SZ,管理办法/制度,2025-12-04,2025-12-04,恩华药业:董事、高级管理人员所持公司股份及其变动管理制度,28,0.0,https://data.eastmoney.com/notices/detail/002262/AN202512031793172995.html,akshare.stock_notice_report
002262.SZ,管理办法/制度,2025-12-04,2025-12-04,恩华药业:独立董事工作制度,13,0.0,https://data.eastmoney.com/notices/detail/002262/AN202512031793173015.html,akshare.stock_notice_report
002262.SZ,管理办法/制度,2025-12-04,2025-12-04,恩华药业:对外担保管理制度,13,0.0,https://data.eastmoney.com/notices/detail/002262/AN202512031793172990.html,akshare.stock_notice_report
002262.SZ,管理办法/制度,2025-12-04,2025-12-04,恩华药业:董事和高级管理人员薪酬管理制度,20,0.0,https://data.eastmoney.com/notices/detail/002262/AN202512031793173004.html,akshare.stock_notice_report
002262.SZ,管理办法/制度,2025-12-04,2025-12-04,恩华药业:董事和高级管理人员离职管理制度,20,0.0,https://data.eastmoney.com/notices/detail/002262/AN202512031793173008.html,akshare.stock_notice_report
002262.SZ,管理办法/制度,2025-12-04,2025-12-04,恩华药业:控股股东、实际控制人行为规范,19,0.0,https://data.eastmoney.com/notices/detail/002262/AN202512031793172996.html,akshare.stock_notice_report
002262.SZ,管理办法/制度,2025-12-04,2025-12-04,恩华药业:防范大股东和其他关联方资金占用制度,22,0.0,https://data.eastmoney.com/notices/detail/002262/AN202512031793173000.html,akshare.stock_notice_report
002262.SZ,管理办法/制度,2025-12-04,2025-12-04,恩华药业:关联交易公允决策制度,15,0.0,https://data.eastmoney.com/notices/detail/002262/AN202512031793172997.html,akshare.stock_notice_report
002262.SZ,管理办法/制度,2025-12-04,2025-12-04,恩华药业:对外投资管理制度,13,0.0,https://data.eastmoney.com/notices/detail/002262/AN202512031793172989.html,akshare.stock_notice_report
002262.SZ,管理办法/制度,2025-12-04,2025-12-04,恩华药业:特定对象来访接待管理制度,17,0.0,https://data.eastmoney.com/notices/detail/002262/AN202512031793173014.html,akshare.stock_notice_report
002262.SZ,管理办法/制度,2025-12-04,2025-12-04,恩华药业:信息披露暂缓与豁免事务管理制度,20,0.0,https://data.eastmoney.com/notices/detail/002262/AN202512031793173007.html,akshare.stock_notice_report
002262.SZ,管理办法/制度,2025-12-04,2025-12-04,恩华药业:子公司管理制度,12,0.0,https://data.eastmoney.com/notices/detail/002262/AN202512031793173012.html,akshare.stock_notice_report
002262.SZ,管理办法/制度,2025-12-04,2025-12-04,恩华药业:审计委员会年报工作规程,16,0.0,https://data.eastmoney.com/notices/detail/002262/AN202512031793173018.html,akshare.stock_notice_report
002262.SZ,管理办法/制度,2025-12-04,2025-12-04,恩华药业:独立董事专门会议制度,15,0.0,https://data.eastmoney.com/notices/detail/002262/AN202512031793173017.html,akshare.stock_notice_report
002262.SZ,管理办法/制度,2025-12-04,2025-12-04,恩华药业:重大事项处置制度,13,0.0,https://data.eastmoney.com/notices/detail/002262/AN202512031793173006.html,akshare.stock_notice_report
002262.SZ,管理办法/制度,2025-12-04,2025-12-04,恩华药业:互动易平台信息发布及回复内部审核制度,23,0.0,https://data.eastmoney.com/notices/detail/002262/AN202512031793173009.html,akshare.stock_notice_report
002262.SZ,议事规则/实施细则,2025-12-04,2025-12-04,恩华药业:股东会网络投票实施细则,16,0.0,https://data.eastmoney.com/notices/detail/002262/AN202512031793172991.html,akshare.stock_notice_report
002262.SZ,议事规则/实施细则,2025-12-04,2025-12-04,恩华药业:股东会议事规则,12,0.0,https://data.eastmoney.com/notices/detail/002262/AN202512031793173005.html,akshare.stock_notice_report
002262.SZ,议事规则/实施细则,2025-12-04,2025-12-04,恩华药业:董事会专门委员会实施细则,17,0.0,https://data.eastmoney.com/notices/detail/002262/AN202512031793172998.html,akshare.stock_notice_report
002262.SZ,议事规则/实施细则,2025-12-04,2025-12-04,恩华药业:总经理工作细则,12,0.0,https://data.eastmoney.com/notices/detail/002262/AN202512031793173011.html,akshare.stock_notice_report
002262.SZ,议事规则/实施细则,2025-12-04,2025-12-04,恩华药业:股东会累积投票制实施细则,17,0.0,https://data.eastmoney.com/notices/detail/002262/AN202512031793173003.html,akshare.stock_notice_report
002262.SZ,议事规则/实施细则,2025-12-04,2025-12-04,恩华药业:董事会议事规则,12,0.0,https://data.eastmoney.com/notices/detail/002262/AN202512031793173019.html,akshare.stock_notice_report
002262.SZ,高管人员任职变动,2025-12-04,2025-12-04,恩华药业:关于补选1名独立董事的公告,18,0.0,https://data.eastmoney.com/notices/detail/002262/AN202512031793172988.html,akshare.stock_notice_report
002262.SZ,高管人员任职变动,2025-12-04,2025-12-04,恩华药业:第七届董事会第五次会议决议公告,20,0.0,https://data.eastmoney.com/notices/detail/002262/AN202512031793172993.html,akshare.stock_notice_report
002262.SZ,其他,2025-12-05,2025-12-05,恩华药业:关于盐酸硫必利片通过仿制药一致性评价的公告,26,0.0,https://data.eastmoney.com/notices/detail/002262/AN202512041793846269.html,akshare.stock_notice_report
002262.SZ,签订协议,2025-12-25,2025-12-25,恩华药业:关于全资子公司签署产品独家商业合作协议的公告,27,0.0,https://data.eastmoney.com/notices/detail/002262/AN202512241807312732.html,akshare.stock_notice_report
002262.SZ,管理办法/制度,2025-12-25,2025-12-25,恩华药业:董事会秘书工作制度,14,0.0,https://data.eastmoney.com/notices/detail/002262/AN202512241807312733.html,akshare.stock_notice_report
002262.SZ,管理办法/制度,2025-12-25,2025-12-25,恩华药业:年报信息披露重大差错责任追究制度,21,0.0,https://data.eastmoney.com/notices/detail/002262/AN202512241807312734.html,akshare.stock_notice_report
002262.SZ,管理办法/制度,2025-12-25,2025-12-25,恩华药业:内幕信息知情人登记管理制度,18,0.0,https://data.eastmoney.com/notices/detail/002262/AN202512241807312723.html,akshare.stock_notice_report
002262.SZ,管理办法/制度,2025-12-25,2025-12-25,恩华药业:会计师事务所选聘制度,15,0.0,https://data.eastmoney.com/notices/detail/002262/AN202512241807312724.html,akshare.stock_notice_report
002262.SZ,管理办法/制度,2025-12-25,2025-12-25,恩华药业:信息披露管理制度,13,0.0,https://data.eastmoney.com/notices/detail/002262/AN202512241807312721.html,akshare.stock_notice_report
002262.SZ,管理办法/制度,2025-12-25,2025-12-25,恩华药业:独立董事年报工作制度,15,0.0,https://data.eastmoney.com/notices/detail/002262/AN202512241807312719.html,akshare.stock_notice_report
002262.SZ,管理办法/制度,2025-12-25,2025-12-25,恩华药业:重大信息内部报告制度,15,0.0,https://data.eastmoney.com/notices/detail/002262/AN202512241807312726.html,akshare.stock_notice_report
002262.SZ,管理办法/制度,2025-12-25,2025-12-25,恩华药业:突发事件处理制度,13,0.0,https://data.eastmoney.com/notices/detail/002262/AN202512241807312720.html,akshare.stock_notice_report
002262.SZ,管理办法/制度,2025-12-25,2025-12-25,恩华药业:内部审计制度,11,0.0,https://data.eastmoney.com/notices/detail/002262/AN202512241807312728.html,akshare.stock_notice_report
002262.SZ,管理办法/制度,2025-12-25,2025-12-25,恩华药业:投资者关系管理制度,14,0.0,https://data.eastmoney.com/notices/detail/002262/AN202512241807312722.html,akshare.stock_notice_report
002262.SZ,管理办法/制度,2025-12-25,2025-12-25,恩华药业:对外提供财务资助管理办法,17,0.0,https://data.eastmoney.com/notices/detail/002262/AN202512241807312730.html,akshare.stock_notice_report
002262.SZ,管理办法/制度,2025-12-25,2025-12-25,恩华药业:风险投资管理制度,13,0.0,https://data.eastmoney.com/notices/detail/002262/AN202512241807312727.html,akshare.stock_notice_report
002262.SZ,董事会决议公告,2025-12-25,2025-12-25,恩华药业:第七届董事会第六次(临时)会议决议公告,24,0.0,https://data.eastmoney.com/notices/detail/002262/AN202512241807312725.html,akshare.stock_notice_report
002262.SZ,议事规则/实施细则,2025-12-25,2025-12-25,恩华药业:董事会战略委员会实施细则,17,0.0,https://data.eastmoney.com/notices/detail/002262/AN202512241807312729.html,akshare.stock_notice_report
002262.SZ,公司经营范围变更,2026-01-21,2026-01-21,恩华药业:关于完成工商变更及备案登记手续并换发营业执照的公告,30,0.0,https://data.eastmoney.com/notices/detail/002262/AN202601201818152385.html,akshare.stock_notice_report
002262.SZ,获得认证,2026-01-23,2026-01-23,恩华药业:关于获得《药品注册证书》的公告,20,0.0,https://data.eastmoney.com/notices/detail/002262/AN202601221818272974.html,akshare.stock_notice_report
002262.SZ,其他,2026-01-30,2026-01-30,恩华药业:关于子公司召回重酒石酸卡巴拉汀胶囊的公告,25,0.0,https://data.eastmoney.com/notices/detail/002262/AN202601291818545238.html,akshare.stock_notice_report
002265.SZ,股票交易异常波动,2025-09-08,2025-09-08,建设工业:股票交易异常波动公告,15,0.0,https://data.eastmoney.com/notices/detail/002265/AN202509071739961646.html,akshare.stock_notice_report
002265.SZ,专项说明/独立意见,2025-09-25,2025-09-25,建设工业:2025年第四次独立董事专门会议审查意见,25,0.0,https://data.eastmoney.com/notices/detail/002265/AN202509241749792624.html,akshare.stock_notice_report
002265.SZ,公司章程,2025-09-25,2025-09-25,建设工业:建设工业集团(云南)股份有限公司章程(2025年9月),32,0.0,https://data.eastmoney.com/notices/detail/002265/AN202509241749792602.html,akshare.stock_notice_report
002265.SZ,公司章程修订,2025-09-25,2025-09-25,建设工业:关于修订《公司章程》及制定、修订部分治理制度的公告,30,0.0,https://data.eastmoney.com/notices/detail/002265/AN202509241749792599.html,akshare.stock_notice_report
